"TOA5","1481","CR3000","1481","CR3000.Std.32.06","CPU:AWS_MaggieMay.CR3","1996","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature_1","temperature_2","rel_humidity_1","rel_humidity_2","wind_speed_1","wind_speed_2","gust_speed_1","gust_speed_2","wind_direction","air_pressure","SWup","SWdown","LWup","LWdown","CNR1_T_degC","ground_temperature"
"2026-03-17 20:37:00",162,13.46,-6.345,-6.371,76.98,77.26,0,1.454,0,1.666,14.41,1012.401,0,-0.019,286.4,284.7,-6.301,-6.125
"2026-03-17 20:38:00",163,13.46,-6.352,-6.373,76.84,77.26,0,1.225,0,1.666,8.4,1012.398,0,-0.005,286.4,284.7,-6.305,-6.127
"2026-03-17 20:39:00",164,13.46,-6.342,-6.373,76.8,77.18,0.003,0.868,0.103,1.176,2.905,1012.385,0,0,286.4,284.9,-6.303,-6.125
"2026-03-17 20:40:00",165,13.46,-6.335,-6.367,76.79,77.43,0,0.574,0,0.784,346.4,1012.357,0,0,286.4,285.1,-6.306,-6.125
"2026-03-17 20:41:00",166,13.45,-6.332,-6.37,76.78,77.28,0,0.676,0,0.882,341.5,1012.335,0,0,286.5,285.4,-6.306,-6.125
"2026-03-17 20:42:00",167,13.46,-6.331,-6.337,76.6,75.77,0,0.678,0,0.882,341.4,1012.319,0,0,286.5,285.7,-6.306,-6.124
"2026-03-17 20:43:00",168,13.47,-6.316,-6.242,76.56,74.84,0,0.494,0,0.686,341.2,1012.307,0,0,286.5,285.6,-6.307,-6.119
"2026-03-17 20:44:00",169,13.47,-6.309,-6.185,76.69,75.63,0,0.408,0,0.49,341.3,1012.314,0,0,286.6,285.5,-6.309,-6.116
"2026-03-17 20:45:00",170,13.46,-6.311,-6.203,76.93,76.39,0,0.096,0,0.49,341.6,1012.317,0,0,286.6,285.3,-6.314,-6.103
"2026-03-17 20:46:00",171,13.46,-6.321,-6.238,77.13,77.06,0,0.124,0,0.392,342.2,1012.329,0,0,286.6,285,-6.321,-6.095
"2026-03-17 20:47:00",172,13.46,-6.337,-6.285,77.29,77.38,0,0.352,0,0.49,342.4,1012.325,0,0,286.6,285,-6.325,-6.095
"2026-03-17 20:48:00",173,13.46,-6.353,-6.325,77.36,77.58,0,0.01,0,0.098,342.4,1012.322,0,0,286.6,285.2,-6.336,-6.091
"2026-03-17 20:49:00",174,13.46,-6.36,-6.353,77.48,77.78,0,0,0,0,342.4,1012.328,0,0,286.6,285.4,-6.338,-6.079
"2026-03-17 20:50:00",175,13.47,-6.357,-6.37,77.56,77.84,0,0,0,0,342.4,1012.32,-0.01,-0.01,286.7,285.6,-6.338,-6.061
"2026-03-17 20:51:00",176,13.47,-6.35,-6.378,77.59,77.9,0,0,0,0,342.4,1012.319,0,0,286.7,285.6,-6.34,-6.044
"2026-03-17 20:52:00",177,13.46,-6.342,-6.378,77.59,77.99,0,0,0,0,342.4,1012.318,0,0,286.7,285.5,-6.341,-6.035
"2026-03-17 20:53:00",178,13.46,-6.326,-6.377,77.61,78.16,0,0,0,0,342.4,1012.318,0,0,286.7,285.4,-6.342,-6.024
"2026-03-17 20:54:00",179,13.47,-6.318,-6.377,77.64,78.32,0,0.077,0,0.392,342.4,1012.287,0,0,286.7,285.3,-6.344,-6.04
"2026-03-17 20:55:00",180,13.46,-6.329,-6.396,77.54,78,0,0.478,0,0.686,341.9,1012.251,0,0,286.7,285.5,-6.352,-6.049
"2026-03-17 20:56:00",181,13.46,-6.346,-6.408,77.47,77.8,0,0.597,0,0.784,341.6,1012.226,0,0,286.7,285.7,-6.346,-6.061
"2026-03-17 20:57:00",182,13.46,-6.357,-6.409,77.44,77.6,0,0.526,0,0.784,341.6,1012.25,0.014,0.005,286.7,285.7,-6.349,-6.075
"2026-03-17 20:58:00",183,13.46,-6.357,-6.402,77.19,77.5,0,0.091,0,0.392,341.6,1012.278,0.009,0.009,286.7,285.7,-6.346,-6.077
"2026-03-17 20:59:00",184,13.46,-6.339,-6.39,77.22,77.41,0,0,0,0,341.6,1012.275,0.081,0.115,286.7,285.6,-6.344,-6.068
"2026-03-17 21:00:00",185,13.46,-6.339,-6.387,77.33,77.54,0,0,0,0,341.5,1012.24,0.029,0.063,286.7,285.7,-6.346,-6.06
"2026-03-17 21:01:00",186,13.46,-6.358,-6.406,77.57,77.91,0,0,0,0,341.4,1012.213,0,0,286.7,285.8,-6.357,-6.059
"2026-03-17 21:02:00",187,13.47,-6.384,-6.432,77.81,78.2,0,0,0,0,341.4,1012.214,0,0,286.7,285.8,-6.358,-6.062
"2026-03-17 21:03:00",188,13.46,-6.395,-6.447,77.96,78.17,0,0,0,0,341.4,1012.223,0,0,286.7,285.9,-6.362,-6.056
"2026-03-17 21:04:00",189,13.46,-6.398,-6.445,78.11,78.17,0,0,0,0,341.4,1012.231,0,0,286.8,285.7,-6.364,-6.044
"2026-03-17 21:05:00",190,13.46,-6.397,-6.44,78.16,78.08,0,0,0,0,341.4,1012.248,0,0.005,286.8,285.4,-6.365,-6.035
"2026-03-17 21:06:00",191,13.46,-6.39,-6.419,78.17,77.79,0,0,0,0,341.4,1012.25,0.033,0.014,286.7,285.3,-6.366,-6.026
"2026-03-17 21:07:00",192,13.47,-6.38,-6.384,78.11,77.25,0,0,0,0,341.4,1012.245,0.067,0.038,286.7,285.1,-6.364,-6.029
"2026-03-17 21:08:00",193,13.46,-6.365,-6.343,77.92,76.76,0,0,0,0,341.4,1012.231,0.12,0.091,286.7,284.8,-6.363,-6.028
"2026-03-17 21:09:00",194,13.46,-6.343,-6.322,77.72,76.98,0,0,0,0,341.4,1012.217,0.139,0.106,286.7,285.1,-6.363,-6.026
"2026-03-17 21:10:00",195,13.46,-6.321,-6.295,77.68,77.55,0,0,0,0,341.4,1012.194,0.144,0.115,286.7,285.4,-6.36,-6.02
"2026-03-17 21:11:00",196,13.46,-6.294,-6.26,77.8,77.95,0,0,0,0,341.3,1012.189,0.12,0.092,286.7,285.5,-6.352,-6.021
"2026-03-17 21:12:00",197,13.46,-6.274,-6.241,77.97,78.29,0,0.006,0,0.49,315.8,1012.19,0.148,0.149,286.7,285.4,-6.353,-6.015
"2026-03-17 21:13:00",198,13.46,-6.261,-6.225,78.24,78.66,0.001,0.565,0.051,0.784,280.3,1012.171,0.148,0.134,286.8,285.3,-6.345,-6.01
"2026-03-17 21:14:00",199,13.46,-6.234,-6.202,78.34,78.71,0.001,0.726,0.051,1.078,280.8,1012.153,0.157,0.177,286.8,285.3,-6.333,-6.001
"2026-03-17 21:15:00",200,13.46,-6.199,-6.179,78.33,78.52,0.001,0.844,0.051,1.176,289.7,1012.158,0.263,0.282,286.9,285.5,-6.31,-5.985
"2026-03-17 21:16:00",201,13.46,-6.168,-6.158,78.36,78.56,0.001,0.759,0.051,0.98,307.8,1012.163,0.316,0.316,287,285.6,-6.294,-5.968
"2026-03-17 21:17:00",202,13.46,-6.144,-6.138,78.24,78.33,0.001,0.769,0.051,1.078,317.9,1012.155,0.282,0.292,287,285.6,-6.282,-5.96
"2026-03-17 21:18:00",203,13.46,-6.116,-6.112,78.01,78.13,0.004,0.753,0.103,1.176,36.95,1012.171,0.335,0.368,287.1,285.3,-6.262,-5.932
"2026-03-17 21:19:00",204,13.46,-6.095,-6.118,77.71,78.58,0.002,0.393,0.206,1.176,42.52,1012.187,0.46,0.474,287,284.5,-6.259,-5.933
"2026-03-17 21:20:00",205,13.46,-6.109,-6.158,77.7,78.8,0.228,0.371,0.824,1.372,14.22,1012.21,0.292,0.278,287,284.8,-6.256,-5.951
"2026-03-17 21:21:00",206,13.46,-6.108,-6.169,77.67,78.81,0,0,0,0,14.24,1012.222,0.354,0.307,287,285.1,-6.249,-5.94
"2026-03-17 21:22:00",207,13.46,-6.094,-6.16,77.5,78.18,0,0,0,0,77.01,1012.215,0.364,0.316,286.9,284.7,-6.244,-5.932
"2026-03-17 21:23:00",208,13.46,-6.071,-6.143,77.29,77.83,0,0,0,0,77.15,1012.209,0.358,0.296,286.9,284.3,-6.237,-5.926
"2026-03-17 21:24:00",209,13.46,-6.041,-6.118,77.06,77.63,0,0,0,0,77.13,1012.193,0.555,0.483,286.9,284.2,-6.223,-5.923
"2026-03-17 21:25:00",210,13.46,-6.01,-6.095,76.83,77.54,0,0,0,0,3.065,1012.17,0.43,0.312,286.9,284.6,-6.21,-5.916
"2026-03-17 21:26:00",211,13.46,-5.968,-6.043,76.54,77.15,0,0.301,0,0.882,288.6,1012.15,0.382,0.344,287,284.9,-6.181,-5.895
"2026-03-17 21:27:00",212,13.46,-5.909,-5.984,76.2,76.75,0,0.471,0,0.686,290,1012.122,0.546,0.512,287,284.9,-6.149,-5.88
"2026-03-17 21:28:00",213,13.46,-5.862,-5.955,75.86,76.49,0.001,0.538,0.051,1.078,314.2,1012.115,0.574,0.574,287.1,284.7,-6.119,-5.869
"2026-03-17 21:29:00",214,13.46,-5.846,-5.947,75.71,76.53,0,0.829,0,1.176,318.5,1012.094,0.546,0.537,287.1,284.8,-6.109,-5.875
"2026-03-17 21:30:00",215,13.45,-5.849,-5.959,75.62,76.67,0,0.539,0,0.784,315.6,1012.078,0.455,0.45,287.1,285.3,-6.091,-5.875
"2026-03-17 21:31:00",216,13.46,-5.858,-5.97,75.7,76.94,0,0.271,0,0.588,315,1012.071,0.387,0.358,287.2,285.8,-6.083,-5.882
"2026-03-17 21:32:00",217,13.46,-5.866,-5.966,75.8,76.96,0,0,0,0,315.1,1012.072,0.33,0.312,287.2,286,-6.081,-5.884
"2026-03-17 21:33:00",218,13.45,-5.865,-5.959,75.91,76.79,0,0,0,0,315.3,1012.079,0.287,0.287,287.3,286,-6.079,-5.877
"2026-03-17 21:34:00",219,13.46,-5.867,-5.947,76.01,76.78,0,0,0,0,315.4,1012.092,0.287,0.282,287.3,285.8,-6.085,-5.864
"2026-03-17 21:35:00",220,13.46,-5.884,-5.944,76.05,76.63,0,0,0,0,315.4,1012.106,0.264,0.259,287.3,285.3,-6.087,-5.852
"2026-03-17 21:36:00",221,13.46,-5.903,-5.944,76.19,76.49,0,0,0,0,315.4,1012.101,0.215,0.159,287.2,285,-6.09,-5.853
"2026-03-17 21:37:00",222,13.46,-5.915,-5.946,76.31,76.07,0,0,0,0,315.4,1012.092,0.115,0.062,287.2,284.8,-6.09,-5.857
"2026-03-17 21:38:00",223,13.46,-5.927,-5.942,76.45,75.84,0,0,0,0,315.4,1012.063,0.057,0.025,287.2,284.6,-6.097,-5.857
"2026-03-17 21:39:00",224,13.46,-5.934,-5.936,76.55,75.96,0,0,0,0,315.4,1012.046,0.01,0,287.1,284.8,-6.105,-5.857
"2026-03-17 21:40:00",225,13.46,-5.941,-5.929,76.64,76.04,0,0,0,0,315.4,1012.04,0,0,287.1,285.3,-6.111,-5.852
"2026-03-17 21:41:00",226,13.46,-5.942,-5.925,76.69,76.02,0,0,0,0,315.4,1012.028,0.005,0,287.2,285.6,-6.109,-5.855
"2026-03-17 21:42:00",227,13.46,-5.942,-5.921,76.74,76.29,0,0,0,0,315.4,1012.02,0.009,0,287.2,285.6,-6.109,-5.854
"2026-03-17 21:43:00",228,13.46,-5.95,-5.929,76.71,75.83,0,0,0,0,315.5,1012.027,0.062,0.033,287.2,285.5,-6.112,-5.839
"2026-03-17 21:44:00",229,13.46,-5.962,-5.954,76.19,74.82,0,0.236,0,0.686,39.87,1012.02,0.148,0.058,287.2,285.6,-6.106,-5.834
"2026-03-17 21:45:00",230,13.46,-5.972,-5.914,75.57,73.71,0,0.267,0,0.686,39.86,1011.986,0.082,0.067,287.3,286.1,-6.108,-5.834
"2026-03-17 21:46:00",231,13.46,-5.928,-5.831,75.13,73.43,0,0,0,0,39.7,1011.958,0.071,0.043,287.3,286.4,-6.11,-5.839
"2026-03-17 21:47:00",232,13.46,-5.872,-5.763,74.69,73.22,0,0,0,0,39.29,1011.933,0.005,0.024,287.4,286.2,-6.106,-5.841
"2026-03-17 21:48:00",233,13.46,-5.816,-5.707,74.35,73.12,0,0.322,0,0.588,27.79,1011.916,0,0.085,287.4,285.9,-6.112,-5.851
"2026-03-17 21:49:00",234,13.46,-5.763,-5.663,74.04,73.09,0,0.649,0,0.98,27.86,1011.907,0.105,0.211,287.4,286,-6.099,-5.849
"2026-03-17 21:50:00",235,13.46,-5.717,-5.633,73.9,73.15,0,0.976,0,1.176,28.65,1011.935,0.259,0.287,287.5,285.9,-6.078,-5.842
"2026-03-17 21:51:00",236,13.46,-5.696,-5.622,74.15,73.43,0.001,1.511,0.051,1.96,51.87,1011.969,0.287,0.287,287.5,285.5,-6.071,-5.833
"2026-03-17 21:52:00",237,13.45,-5.693,-5.62,74.41,74.37,0,1.011,0,1.862,66.45,1011.968,0.263,0.287,287.5,285.1,-6.052,-5.827
"2026-03-17 21:53:00",238,13.46,-5.692,-5.658,74.84,75.12,0,0.578,0,0.882,73.88,1011.948,0.307,0.297,287.5,284.9,-6.04,-5.816
"2026-03-17 21:54:00",239,13.46,-5.718,-5.707,75.27,75.87,0,0.747,0,0.98,67.28,1011.935,0.287,0.287,287.4,284.5,-6.034,-5.805
"2026-03-17 21:55:00",240,13.47,-5.739,-5.744,75.47,75.98,0,0.78,0,1.078,63.79,1011.906,0.316,0.287,287.4,284.4,-6.017,-5.802
"2026-03-17 21:56:00",241,13.46,-5.738,-5.762,75.51,76.32,0,0.766,0,1.078,61.05,1011.885,0.306,0.287,287.4,284.4,-6.005,-5.795
"2026-03-17 21:57:00",242,13.46,-5.732,-5.77,75.51,76.17,0,0.887,0,1.176,44.13,1011.873,0.335,0.287,287.5,284.9,-5.99,-5.793
"2026-03-17 21:58:00",243,13.46,-5.717,-5.76,75.51,76.19,0,0.834,0,0.98,32.71,1011.867,0.367,0.292,287.6,285.7,-5.974,-5.782
"2026-03-17 21:59:00",244,13.46,-5.699,-5.739,75.54,76.01,0,0.77,0,1.078,31.78,1011.871,0.407,0.344,287.7,285.6,-5.965,-5.761
"2026-03-17 22:00:00",245,13.46,-5.688,-5.715,75.48,75.69,0.003,0.985,0.154,1.47,29.44,1011.875,0.345,0.321,287.7,284.7,-5.949,-5.751
"2026-03-17 22:01:00",246,13.45,-5.673,-5.699,75.35,75.79,0,1.001,0,1.568,29.22,1011.872,0.401,0.311,287.6,283.8,-5.937,-5.738
"2026-03-17 22:02:00",247,13.46,-5.657,-5.688,75.39,76.11,0,0.507,0,1.078,28.87,1011.856,0.522,0.34,287.5,283.7,-5.932,-5.733
"2026-03-17 22:03:00",248,13.46,-5.653,-5.692,75.51,76.39,0,0.032,0,0.392,18.55,1011.82,0.388,0.287,287.5,284.1,-5.934,-5.736
"2026-03-17 22:04:00",249,13.47,-5.661,-5.707,75.7,76.62,0,0.126,0,0.588,3.917,1011.797,0.297,0.287,287.4,283.7,-5.922,-5.747
"2026-03-17 22:05:00",250,13.46,-5.674,-5.72,75.86,76.94,0,0.16,0,0.49,3.887,1011.79,0.292,0.287,287.3,282.9,-5.923,-5.761
"2026-03-17 22:06:00",251,13.46,-5.689,-5.737,76.08,77.14,0,0,0,0,3.887,1011.782,0.287,0.177,287.1,282.5,-5.935,-5.775
"2026-03-17 22:07:00",252,13.47,-5.705,-5.754,76.24,77.22,0,0,0,0,3.887,1011.777,0.287,0.053,287,282.7,-5.936,-5.786
"2026-03-17 22:08:00",253,13.46,-5.722,-5.766,76.36,77.27,0,0,0,0,3.887,1011.774,0.278,0,287,283.1,-5.935,-5.81
"2026-03-17 22:09:00",254,13.47,-5.736,-5.777,76.45,77.34,0,0,0,0,3.887,1011.786,0.225,0,287,283.6,-5.946,-5.822
"2026-03-17 22:10:00",255,13.46,-5.74,-5.78,76.5,77.41,0,0,0,0,3.97,1011.816,0.201,0,287,284,-5.95,-5.832
"2026-03-17 22:11:00",256,13.47,-5.738,-5.782,76.49,77.3,0,0.015,0,0.294,4.059,1011.828,0.063,0,287.1,283.7,-5.951,-5.828
"2026-03-17 22:12:00",257,13.46,-5.739,-5.787,76.44,77.62,0.109,0.817,1.338,2.156,17.65,1011.814,0.043,0,287,283.4,-5.951,-5.834
"2026-03-17 22:13:00",258,13.46,-5.747,-5.807,76.37,77.54,1.51,1.959,2.265,2.548,9.66,1011.78,0.129,0.014,287.2,284,-5.945,-5.826
"2026-03-17 22:14:00",259,13.46,-5.75,-5.817,76.24,77.4,0.333,0.934,1.338,1.666,6.212,1011.763,0.287,0.23,287.4,284.2,-5.925,-5.789
"2026-03-17 22:15:00",260,13.46,-5.739,-5.817,76.37,77.61,0,0.052,0,0.49,5.816,1011.75,0.287,0.287,287.3,283.7,-5.924,-5.774
"2026-03-17 22:16:00",261,13.46,-5.749,-5.828,76.58,77.96,0,0,0,0,0.13,1011.738,0.287,0.259,287.2,283.8,-5.933,-5.785
"2026-03-17 22:17:00",262,13.46,-5.777,-5.847,76.78,78.13,0,0.01,0,0.196,0.071,1011.728,0.268,0.082,287.2,284.7,-5.938,-5.801
"2026-03-17 22:18:00",263,13.46,-5.795,-5.862,76.95,78.26,0,0,0,0,0.071,1011.708,0.159,0.014,287.3,284.9,-5.933,-5.804
"2026-03-17 22:19:00",264,13.46,-5.809,-5.87,77.03,78.3,0,0,0,0,0.071,1011.717,0.053,0,287.2,284.2,-5.945,-5.805
"2026-03-17 22:20:00",265,13.46,-5.818,-5.871,77.12,78.37,0,0,0,0,0.071,1011.714,0.01,0,287.1,282.9,-5.959,-5.811
"2026-03-17 22:21:00",266,13.46,-5.835,-5.885,77.22,78.54,0,0,0,0,0.071,1011.691,0.057,0,286.9,281.7,-5.967,-5.827
"2026-03-17 22:22:00",267,13.46,-5.852,-5.9,77.3,78.66,0,0,0,0,0.065,1011.682,0.077,-0.014,286.8,281.4,-5.969,-5.837
"2026-03-17 22:23:00",268,13.46,-5.858,-5.913,77.36,78.73,0,0,0,0,0.071,1011.676,0.014,-0.062,286.7,282.3,-5.976,-5.849
"2026-03-17 22:24:00",269,13.46,-5.858,-5.925,77.42,78.86,0,0,0,0,0.071,1011.665,0.047,-0.033,286.7,282.6,-5.98,-5.863
"2026-03-17 22:25:00",270,13.46,-5.857,-5.937,77.49,79.06,0,0.006,0,0.294,347.9,1011.65,0.02,-0.057,286.7,282.8,-5.991,-5.884
"2026-03-17 22:26:00",271,13.46,-5.867,-5.957,77.59,79.19,0,0.52,0,0.882,326.1,1011.606,0.005,-0.029,286.8,283.7,-5.99,-5.887
"2026-03-17 22:27:00",272,13.46,-5.887,-5.978,77.7,79.2,0,0.909,0,1.078,325.5,1011.56,0,-0.029,286.9,284.3,-5.998,-5.893
"2026-03-17 22:28:00",273,13.46,-5.903,-5.985,77.75,79.14,0,0.511,0,0.882,326,1011.575,0,-0.01,287,284.4,-6.01,-5.893
"2026-03-17 22:29:00",274,13.46,-5.914,-5.986,77.82,79.23,0,0.003,0,0.098,326.1,1011.588,0,-0.014,287,284.5,-6.007,-5.877
"2026-03-17 22:30:00",275,13.46,-5.922,-5.99,77.9,79.39,0,0,0,0,326.1,1011.587,0,-0.005,287.1,284.5,-6.015,-5.861
"2026-03-17 22:31:00",276,13.46,-5.934,-5.994,78.05,79.49,0,0,0,0,326.1,1011.583,0,-0.015,287.1,284.3,-6.027,-5.853
"2026-03-17 22:32:00",277,13.46,-5.957,-6.006,78.23,79.63,0,0,0,0,326.1,1011.571,0,-0.033,287,284.3,-6.036,-5.849
"2026-03-17 22:33:00",278,13.46,-5.983,-6.014,78.43,79.79,0,0,0,0,326.1,1011.555,0,-0.144,287,283.8,-6.047,-5.846
"2026-03-17 22:34:00",279,13.46,-6.008,-6.026,78.61,80.1,0,0,0,0,326.1,1011.538,-0.005,-0.244,286.9,282.7,-6.059,-5.841
"2026-03-17 22:35:00",280,13.45,-6.028,-6.05,78.8,80.2,0,0,0,0,326.1,1011.51,-0.009,-0.282,286.8,282.3,-6.067,-5.854
"2026-03-17 22:36:00",281,13.45,-6.041,-6.069,78.96,80.3,0,0.119,0,0.392,326.1,1011.482,-0.005,-0.287,286.7,282.8,-6.077,-5.865
"2026-03-17 22:37:00",282,13.46,-6.054,-6.083,79.05,80.3,0,0.323,0,0.49,326.1,1011.48,-0.023,-0.264,286.7,283.7,-6.087,-5.887
"2026-03-17 22:38:00",283,13.46,-6.06,-6.087,79.12,80.3,0,0.003,0,0.196,326.1,1011.473,-0.02,-0.196,286.8,284.1,-6.088,-5.893
"2026-03-17 22:39:00",284,13.46,-6.059,-6.088,79.14,80.2,0,0,0,0,326.1,1011.457,0,-0.077,286.8,283.8,-6.094,-5.892
"2026-03-17 22:40:00",285,13.46,-6.054,-6.088,79.12,80.2,0,0,0,0,326.2,1011.453,0.029,-0.057,286.9,283.6,-6.101,-5.887
"2026-03-17 22:41:00",286,13.46,-6.055,-6.088,79.17,80.4,0,0.098,0,0.392,37.08,1011.458,0,-0.138,286.8,283.3,-6.113,-5.871
"2026-03-17 22:42:00",287,13.46,-6.075,-6.113,79.34,80.8,0,0,0,0,37.06,1011.443,0.043,-0.144,286.8,283.4,-6.123,-5.866
"2026-03-17 22:43:00",288,13.46,-6.101,-6.139,79.49,80.9,0,0.358,0,0.98,37.06,1011.427,0,-0.144,286.9,283.6,-6.128,-5.88
"2026-03-17 22:44:00",289,13.46,-6.131,-6.159,79.69,81,0,0.931,0,1.372,36.98,1011.432,-0.062,-0.172,286.8,283.3,-6.145,-5.894
"2026-03-17 22:45:00",290,13.46,-6.156,-6.176,79.85,81,0,1.313,0,1.568,21.97,1011.412,-0.134,-0.229,286.8,283.1,-6.153,-5.908
"2026-03-17 22:46:00",291,13.46,-6.171,-6.168,79.94,80.8,0,0.624,0,1.372,0.065,1011.384,-0.139,-0.272,286.9,283.6,-6.154,-5.918
"2026-03-17 22:47:00",292,13.46,-6.157,-6.163,79.97,80.8,0,0.4,0,0.784,312.5,1011.346,-0.01,-0.139,286.9,283.8,-6.156,-5.915
"2026-03-17 22:48:00",293,13.47,-6.154,-6.142,79.98,80.6,0,0.585,0,0.882,268.5,1011.312,0.043,-0.091,286.8,283.3,-6.164,-5.922
"2026-03-17 22:49:00",294,13.46,-6.164,-6.155,80.1,80.9,0.306,0.584,0.875,0.882,256.4,1011.316,0.044,-0.072,286.8,283,-6.18,-5.929
"2026-03-17 22:50:00",295,13.47,-6.182,-6.177,80.2,81.1,0,0.032,0,0.392,256.5,1011.328,0.014,-0.081,286.8,283.3,-6.176,-5.928
"2026-03-17 22:51:00",296,13.47,-6.184,-6.193,80.2,81.2,0,0,0,0,256.6,1011.333,0,-0.057,286.8,283.7,-6.182,-5.927
"2026-03-17 22:52:00",297,13.46,-6.179,-6.192,80.3,81.2,0,0,0,0,256.6,1011.324,0.005,0,286.8,284.1,-6.183,-5.92
"2026-03-17 22:53:00",298,13.47,-6.169,-6.183,80.3,81.1,0,0,0,0,256.6,1011.325,0.029,0,286.8,284.2,-6.184,-5.912
"2026-03-17 22:54:00",299,13.46,-6.153,-6.169,80.3,81,0,0,0,0,256.6,1011.325,0.109,0,286.8,284,-6.187,-5.9
"2026-03-17 22:55:00",300,13.46,-6.137,-6.156,80.2,80.9,0,0,0,0,256.6,1011.323,0.1,0,286.8,283.8,-6.186,-5.889
"2026-03-17 22:56:00",301,13.46,-6.123,-6.148,80.1,80.8,0,0,0,0,256.6,1011.311,0.101,0,286.8,283.8,-6.191,-5.886
"2026-03-17 22:57:00",302,13.47,-6.115,-6.147,80,80.7,0,0,0,0,256.6,1011.302,0.13,0,286.8,284,-6.192,-5.892
"2026-03-17 22:58:00",303,13.47,-6.114,-6.139,79.95,80.6,0,0,0,0,256.6,1011.315,0.139,-0.005,286.9,284.4,-6.192,-5.893
"2026-03-17 22:59:00",304,13.46,-6.107,-6.117,79.87,80.4,0,0,0,0,256.6,1011.324,0.144,0.042,286.9,284.6,-6.195,-5.892
"2026-03-17 23:00:00",305,13.46,-6.088,-6.087,79.75,80.1,0,0,0,0,256.6,1011.345,0.144,0.129,286.9,284.4,-6.189,-5.888
"2026-03-17 23:01:00",306,13.46,-6.07,-6.062,79.67,79.76,0,0,0,0,256.6,1011.335,0.154,0.101,286.9,284.1,-6.194,-5.886
"2026-03-17 23:02:00",307,13.46,-6.059,-6.049,79.61,79.59,0,0,0,0,256.6,1011.308,0.129,0,287,284.4,-6.196,-5.892
"2026-03-17 23:03:00",308,13.46,-6.06,-6.028,79.48,79.29,0,0,0,0,256.6,1011.296,0.105,0,287,284.9,-6.192,-5.89
"2026-03-17 23:04:00",309,13.46,-6.04,-6.006,79.28,79.09,0,0,0,0,256.6,1011.291,0.071,0.043,287,285,-6.192,-5.888
"2026-03-17 23:05:00",310,13.47,-6.012,-5.985,79.1,78.93,0,0,0,0,256.6,1011.289,0.148,0.139,287,284.9,-6.193,-5.879
"2026-03-17 23:06:00",311,13.47,-5.983,-5.963,78.94,78.75,0,0,0,0,256.6,1011.269,0.168,0.167,287.1,285,-6.188,-5.87
"2026-03-17 23:07:00",312,13.46,-5.981,-5.938,78.8,78.4,0.001,0,0.051,0,256.3,1011.248,0.062,0.039,287.1,284.9,-6.192,-5.881
"2026-03-17 23:08:00",313,13.45,-5.994,-5.936,78.67,78,0,0,0,0,256.3,1011.238,0.067,0.076,287.1,284.7,-6.186,-5.889
"2026-03-17 23:09:00",314,13.45,-5.988,-5.923,78.6,77.68,0,0,0,0,256.2,1011.194,0.063,0.034,287.1,284.6,-6.193,-5.891
"2026-03-17 23:10:00",315,13.46,-6.009,-5.899,78.65,78.06,0,0,0,0,256.2,1011.164,0.081,0.033,287.1,284.8,-6.192,-5.895
"2026-03-17 23:11:00",316,13.46,-5.973,-5.863,78.55,78.02,0,0,0,0,256.2,1011.15,0.01,0.01,287.1,285.1,-6.19,-5.893
"2026-03-17 23:12:00",317,13.46,-5.898,-5.836,78.4,78.01,0,0.013,0,0.196,256.2,1011.133,0.115,0.148,287.1,285.2,-6.184,-5.883
"2026-03-17 23:13:00",318,13.46,-5.849,-5.82,78.22,78.13,0,0,0,0,256.3,1011.13,0.229,0.253,287.2,285.2,-6.18,-5.863
"2026-03-17 23:14:00",319,13.46,-5.826,-5.808,78.16,78.24,0,0,0,0,256.3,1011.127,0.273,0.287,287.2,285,-6.18,-5.85
"2026-03-17 23:15:00",320,13.46,-5.816,-5.81,78.11,78.35,0,0,0,0,256.3,1011.124,0.282,0.287,287.2,284.8,-6.172,-5.835
"2026-03-17 23:16:00",321,13.46,-5.815,-5.811,78.14,78.52,0,0,0,0,256.3,1011.121,0.287,0.287,287.2,284.2,-6.163,-5.83
"2026-03-17 23:17:00",322,13.47,-5.822,-5.825,78.2,78.7,0,0,0,0,256.3,1011.11,0.287,0.287,287.1,283.8,-6.158,-5.825
"2026-03-17 23:18:00",323,13.46,-5.836,-5.838,78.25,78.81,0,0,0,0,256.3,1011.095,0.287,0.287,287.1,283.9,-6.146,-5.825
"2026-03-17 23:19:00",324,13.46,-5.835,-5.848,78.27,78.92,0,0,0,0,256.3,1011.058,0.287,0.273,287.1,284.1,-6.145,-5.822
"2026-03-17 23:20:00",325,13.46,-5.83,-5.858,78.33,79.14,0.002,0.314,0.103,0.784,256.1,1011.03,0.287,0.282,287,283.9,-6.146,-5.819
"2026-03-17 23:21:00",326,13.46,-5.828,-5.864,78.51,79.49,0.001,0.753,0.051,1.078,256,1011.02,0.287,0.287,287.1,283.7,-6.131,-5.814
"2026-03-17 23:22:00",327,13.46,-5.831,-5.879,78.7,79.92,0,0.946,0,1.176,249.3,1011.026,0.297,0.287,287.1,283.4,-6.117,-5.802
"2026-03-17 23:23:00",328,13.47,-5.845,-5.893,78.92,80.3,0,0.609,0,0.784,249.5,1011.03,0.359,0.287,287.1,283,-6.115,-5.798
"2026-03-17 23:24:00",329,13.46,-5.855,-5.899,79.18,80.6,0,0.466,0,0.784,249.7,1011.012,0.34,0.287,287,282.9,-6.112,-5.795
